pond_id,region,date_of_data_collection,time_of_data_collection,type,do_(mg_l),ph,temp_(in_°c),ammonia—nh3_(mg_l),ammonia—tan_(nh3_n)_(mg_l),ammonia—tan_(nh3)_(mg_l),tds_(ppt),turbidity_(in_cm),feed_amount_(kg),stocking_density_(per_acre),species,weight,is_wq_in_range?,measurement_datetime
ara2_cb372445,Eluru,11/24/2025,15:44,Evening,8.7,8.46,28.6,,,,,,,8046.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-24 15:44:00
ara2_71f6e8db,Eluru,11/24/2025,15:43,Evening,10.3,8.33,28.8,,,,,,,1905.0,"Catla (Catla catla), Rohu (Labeo rohita)",150.0,Yes,2025-11-24 15:43:00
ara2_51ffa437,Eluru,11/24/2025,15:38,Evening,8.2,8.39,28.2,,,,,,,37037.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-24 15:38:00
ara2_733d0028,Eluru,11/24/2025,08:05,Morning,3.4,8.25,27.9,0.0,,0.0,,,350.0,11852.0,"Catla (Catla catla), Rohu (Labeo rohita)",250.0,Yes,2025-11-24 08:05:00
ara2_71f6e8db,Eluru,11/24/2025,07:45,Morning,3.1,8.23,27.6,0.0,,0.0,,,350.0,1905.0,"Catla (Catla catla), Rohu (Labeo rohita)",150.0,Yes,2025-11-24 07:45:00
ara2_2e8fd6a2,Eluru,11/24/2025,07:41,Morning,3.8,8.04,27.4,0.0,,0.0,,,1100.0,10000.0,"Catla (Catla catla), Rohu (Labeo rohita)",500.0,Yes,2025-11-24 07:41:00
ara2_e6fe1327,Eluru,11/24/2025,07:34,Morning,3.2,8.01,27.5,0.02,,0.25,,,1100.0,2844.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-24 07:34:00
ara2_29660d32,Eluru,11/24/2025,07:27,Morning,3.7,7.92,26.9,0.01,,0.25,,,1500.0,1515.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-24 07:27:00
ara2_51ffa437,Eluru,11/24/2025,07:14,Morning,3.5,7.86,26.8,0.02,,0.5,,,200.0,37037.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-24 07:14:00
ara2_0c7bd285,Nellore,11/24/2025,07:09,Morning,3.2,7.88,28.4,0.01,,0.25,,,60.0,1970.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-24 07:09:00
ara2_cb372445,Eluru,11/24/2025,07:07,Morning,3.2,8.09,27.1,0.02,,0.25,,,200.0,8046.0,"Catla (Catla catla), Rohu (Labeo rohita)",200.0,Yes,2025-11-24 07:07:00
ara2_e47a8d26,Eluru,11/24/2025,07:00,Morning,3.4,7.97,26.9,0.01,,0.25,,,1500.0,1556.0,"Catla (Catla catla), Rohu (Labeo rohita)",850.0,Yes,2025-11-24 07:00:00
ara2_fe1074da,Nellore,11/24/2025,06:47,Morning,3.7,8.01,29.0,0.0,,0.0,,,90.0,2973.0,Roopchand,550.0,Yes,2025-11-24 06:47:00
ara2_6bbd0878,Nellore,11/24/2025,06:30,Morning,3.5,7.8,28.5,0.0,,0.0,,,30.0,1286.0,"Rohu (Labeo rohita), Catla (Catla catla)",850.0,Yes,2025-11-24 06:30:00
ara2_957cbe38,Eluru,11/22/2025,15:58,Evening,11.8,8.48,29.4,,,,,,,2787.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-22 15:58:00
ara2_f5124b92,Eluru,11/22/2025,15:45,Evening,11.8,8.49,29.3,,,,,,,3201.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-22 15:45:00
ara2_725e7f3b,Eluru,11/22/2025,15:36,Evening,9.2,8.44,29.2,,,,,,,2704.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-22 15:36:00
ara2_cd998399,Eluru,11/22/2025,15:32,Evening,11.7,8.27,29.2,,,,,,,2426.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-22 15:32:00
ara2_cd998399,Eluru,11/22/2025,07:50,Morning,4.0,8.07,27.0,0.0,,0.0,,,1400.0,2426.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-22 07:50:00
ara2_725e7f3b,Eluru,11/22/2025,07:44,Morning,3.2,7.95,27.1,0.01,,0.25,,,1000.0,2704.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-22 07:44:00
ara2_f5124b92,Eluru,11/22/2025,07:35,Morning,3.7,7.99,27.1,0.0,,0.0,,,500.0,3201.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-22 07:35:00
ara2_957cbe38,Eluru,11/22/2025,07:25,Morning,3.2,8.05,27.6,0.0,,0.0,,,500.0,2787.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-22 07:25:00
ara2_3f9ee6c3,Nellore,11/22/2025,07:18,Morning,3.4,7.98,26.9,0.01,,0.25,,,90.0,2833.0,"Catla (Catla catla), Rohu (Labeo rohita)",700.0,Yes,2025-11-22 07:18:00
ara2_0772ec50,Eluru,11/21/2025,16:41,Evening,10.6,8.42,29.3,,,,,,,2588.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2025-11-21 16:41:00
ara2_29c9448f,Eluru,11/21/2025,16:18,Evening,10.5,8.22,28.6,,,,,,,3938.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2025-11-21 16:18:00
ara2_46286ebb,Eluru,11/21/2025,16:16,Evening,8.7,8.42,28.2,,,,,,,2556.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-21 16:16:00
ara2_0f0eef00,Eluru,11/21/2025,16:15,Evening,11.6,8.49,29.5,,,,,,,3155.0,"Catla (Catla catla), Rohu (Labeo rohita)",1100.0,Yes,2025-11-21 16:15:00
ara2_e74f26b3,Eluru,11/21/2025,16:07,Evening,9.2,8.39,28.9,,,,,,,2530.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-21 16:07:00
ara2_0b1b03bb,Eluru,11/21/2025,16:07,Evening,9.5,8.19,28.7,,,,,,,7514.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2025-11-21 16:07:00
ara2_aa21af30,Eluru,11/21/2025,15:58,Evening,9.3,8.15,28.8,,,,,,,2424.0,"Catla (Catla catla), Rohu (Labeo rohita)",700.0,Yes,2025-11-21 15:58:00
ara2_4e7754a2,Eluru,11/21/2025,15:53,Evening,9.3,8.45,29.5,,,,,,,2398.0,"Catla (Catla catla), Rohu (Labeo rohita)",650.0,Yes,2025-11-21 15:53:00
ara2_c3cfe293,Eluru,11/21/2025,15:47,Evening,9.3,8.46,27.5,,,,,,,2791.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-21 15:47:00
ara2_c11a88c9,Eluru,11/21/2025,15:47,Evening,10.8,8.1,28.8,,,,,,,1672.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-21 15:47:00
ara2_31afc592,Eluru,11/21/2025,15:44,Evening,11.9,8.4,29.6,,,,,,,2721.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-21 15:44:00
ara2_8232649d,Eluru,11/21/2025,15:40,Evening,11.9,8.05,28.9,,,,,,,2078.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-21 15:40:00
ara2_f5e499f4,Eluru,11/21/2025,15:33,Evening,9.0,8.48,28.8,,,,,,,15000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-21 15:33:00
ara2_29c9448f,Eluru,11/21/2025,08:23,Morning,3.5,8.12,27.3,0.0,,0.0,,,250.0,3938.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2025-11-21 08:23:00
ara2_0b1b03bb,Eluru,11/21/2025,08:10,Morning,4.0,8.09,27.3,0.0,,0.0,,,400.0,7514.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2025-11-21 08:10:00
ara2_c11a88c9,Eluru,11/21/2025,07:59,Morning,3.4,7.8,27.2,0.0,,0.0,,,1400.0,1672.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-21 07:59:00
ara2_0772ec50,Eluru,11/21/2025,07:58,Morning,3.1,8.05,26.8,0.0,,0.0,,,1000.0,2588.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2025-11-21 07:58:00
ara2_f5e499f4,Eluru,11/21/2025,07:54,Morning,4.3,8.19,26.4,0.02,,0.25,,,500.0,15000.0,"Catla (Catla catla), Rohu (Labeo rohita)",150.0,Yes,2025-11-21 07:54:00
ara2_aa21af30,Eluru,11/21/2025,07:48,Morning,3.5,7.69,27.1,0.01,,0.25,,,850.0,2424.0,"Catla (Catla catla), Rohu (Labeo rohita)",700.0,Yes,2025-11-21 07:48:00
ara2_c3cfe293,Eluru,11/21/2025,07:43,Morning,3.0,8.04,24.6,0.01,,0.25,,,1100.0,2791.0,"Catla (Catla catla), Rohu (Labeo rohita)",650.0,Yes,2025-11-21 07:43:00
ara2_8232649d,Eluru,11/21/2025,07:36,Morning,3.7,7.76,26.9,0.01,,0.25,,,1750.0,2078.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-21 07:36:00
ara2_e74f26b3,Eluru,11/21/2025,07:34,Morning,3.7,7.89,26.4,0.0,,0.0,,,900.0,2530.0,"Rohu (Labeo rohita), Catla (Catla catla)",1400.0,Yes,2025-11-21 07:34:00
ara2_0f0eef00,Eluru,11/21/2025,07:28,Morning,3.3,8.17,26.7,0.0,,0.0,,,600.0,3155.0,"Catla (Catla catla), Rohu (Labeo rohita)",1100.0,Yes,2025-11-21 07:28:00
ara2_46286ebb,Eluru,11/21/2025,07:26,Morning,3.9,7.95,26.1,0.01,,0.25,,,1050.0,2556.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-21 07:26:00
ara2_4e7754a2,Eluru,11/21/2025,07:10,Morning,4.5,8.25,26.9,0.0,,0.0,,,2000.0,2398.0,"Catla (Catla catla), Rohu (Labeo rohita)",650.0,Yes,2025-11-21 07:10:00
ara2_31afc592,Eluru,11/21/2025,06:58,Morning,3.1,8.12,26.3,0.02,,0.25,,,800.0,2721.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-21 06:58:00
ara2_d8f6a2aa,Eluru,11/20/2025,16:33,Evening,9.9,8.16,28.0,,,,,,,2444.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-20 16:33:00
ara2_c3a6ea5e,Eluru,11/20/2025,16:33,Evening,10.3,8.48,30.0,,,,,,,1842.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-20 16:33:00
ara2_eb49c98d,Eluru,11/20/2025,16:17,Evening,9.8,8.5,29.5,,,,,,,34483.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-20 16:17:00
ara2_f5dabd1c,Eluru,11/20/2025,16:15,Evening,10.8,8.1,28.2,,,,,,,2407.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-20 16:15:00
ara2_807df397,Eluru,11/20/2025,16:12,Evening,11.1,8.41,29.6,,,,,,,9167.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 16:12:00
ara2_32bcd752,Eluru,11/20/2025,16:06,Evening,11.9,8.47,29.7,,,,,,,35714.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 16:06:00
ara2_237abe57,Nellore,11/20/2025,16:03,Evening,9.0,8.24,30.1,,,,,,,2667.0,"Catla (Catla catla), Rohu (Labeo rohita)",550.0,Yes,2025-11-20 16:03:00
ara2_2e53f20a,Eluru,11/20/2025,16:03,Evening,10.9,8.0,28.3,,,,,,,1534.0,"Catla (Catla catla), Rohu (Labeo rohita)",1000.0,Yes,2025-11-20 16:03:00
ara2_05de0e1a,Eluru,11/20/2025,16:01,Evening,9.0,8.46,29.5,,,,,,,27778.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 16:01:00
ara2_bdf1f578,Eluru,11/20/2025,15:57,Evening,10.3,8.1,29.9,,,,,,,2357.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 15:57:00
ara2_fdcc3d9a,Eluru,11/20/2025,15:51,Evening,11.3,8.15,28.4,,,,,,,2963.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 15:51:00
ara2_ef01d63e,Eluru,11/20/2025,15:40,Evening,11.6,8.21,28.4,,,,,,,2740.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 15:40:00
ara2_970ce848,Eluru,11/20/2025,15:39,Evening,8.8,8.36,28.1,,,,,,,3466.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 15:39:00
ara2_d8f6a2aa,Eluru,11/20/2025,08:25,Morning,3.7,8.05,24.9,0.01,,0.25,,,1250.0,2444.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-20 08:25:00
ara2_c3a6ea5e,Eluru,11/20/2025,07:57,Morning,3.7,8.19,25.4,0.0,,0.0,,,1200.0,1842.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-20 07:57:00
ara2_f5dabd1c,Eluru,11/20/2025,07:47,Morning,3.1,8.02,24.8,0.01,,0.25,,,600.0,2407.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-20 07:47:00
ara2_32bcd752,Eluru,11/20/2025,07:40,Morning,4.0,8.14,25.5,0.02,,0.25,,,50.0,35714.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 07:40:00
ara2_bdf1f578,Eluru,11/20/2025,07:35,Morning,3.5,7.77,25.1,0.0,,0.0,,,1000.0,2357.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 07:35:00
ara2_2e53f20a,Eluru,11/20/2025,07:35,Morning,3.2,7.89,24.9,0.02,,0.5,,,1500.0,1534.0,"Catla (Catla catla), Rohu (Labeo rohita)",1000.0,Yes,2025-11-20 07:35:00
ara2_05de0e1a,Eluru,11/20/2025,07:31,Morning,3.5,8.19,25.6,0.02,,0.25,,,80.0,27778.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 07:31:00
ara2_eb49c98d,Eluru,11/20/2025,07:25,Morning,4.5,8.08,25.4,0.0,,0.0,,,80.0,34483.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-20 07:25:00
ara2_fdcc3d9a,Eluru,11/20/2025,07:20,Morning,3.1,8.04,24.4,0.01,,0.25,,,850.0,2963.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 07:20:00
ara2_970ce848,Eluru,11/20/2025,07:19,Morning,3.5,7.99,24.9,0.01,,0.25,,,1350.0,3466.0,"Catla (Catla catla), Rohu (Labeo rohita)",400.0,Yes,2025-11-20 07:19:00
ara2_807df397,Eluru,11/20/2025,07:19,Morning,4.2,8.0,25.0,0.0,,0.0,,,500.0,9167.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-20 07:19:00
ara2_ef01d63e,Eluru,11/20/2025,07:10,Morning,3.2,8.14,24.3,0.0,,0.0,,,850.0,2740.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-20 07:10:00
ara2_237abe57,Nellore,11/20/2025,06:32,Morning,3.9,7.96,25.9,0.0,,0.0,,,30.0,2667.0,"Catla (Catla catla), Rohu (Labeo rohita)",550.0,Yes,2025-11-20 06:32:00
ara2_7a6ae57c,Eluru,11/19/2025,16:56,Evening,10.6,8.38,27.3,,,,,,,1791.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-19 16:56:00
ara2_4e2f7bb0,Eluru,11/19/2025,16:40,Evening,11.4,8.39,27.4,,,,,,,1846.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-19 16:40:00
ara2_c3cfe293,Eluru,11/19/2025,16:17,Evening,9.0,8.47,26.8,,,,,,,2791.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-19 16:17:00
ara2_b32cef11,Eluru,11/19/2025,16:14,Evening,10.9,8.42,27.4,,,,,,,2227.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-19 16:14:00
ara2_c4b7f174,Eluru,11/19/2025,16:10,Evening,9.0,8.39,27.1,,,,,,,2857.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-19 16:10:00
ara2_c15dc3a2,Eluru,11/19/2025,16:05,Evening,9.5,8.46,27.2,,,,,,,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 16:05:00
ara2_30c31874,Eluru,11/19/2025,16:04,Evening,11.9,8.41,28.0,,,,,,,166667.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 16:04:00
ara2_e14730af,Eluru,11/19/2025,16:03,Evening,10.8,8.3,27.5,,,,,,,1655.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-19 16:03:00
ara2_586ab2f7,Eluru,11/19/2025,15:57,Evening,10.0,8.45,27.6,,,,,,,38517.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 15:57:00
ara2_163f5bc2,Eluru,11/19/2025,15:56,Evening,9.2,8.41,26.9,,,,,,,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 15:56:00
ara2_778970d8,Eluru,11/19/2025,15:52,Evening,11.8,8.48,27.9,,,,,,,1383.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-19 15:52:00
ara2_7a6ae57c,Eluru,11/19/2025,08:10,Morning,3.5,8.27,24.9,0.0,,0.0,,,2000.0,1791.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-19 08:10:00
ara2_b32cef11,Eluru,11/19/2025,07:55,Morning,3.4,8.32,25.0,0.0,,0.0,,,1250.0,2227.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-19 07:55:00
ara2_e14730af,Eluru,11/19/2025,07:43,Morning,3.8,8.19,25.1,0.02,,0.25,,,1350.0,1655.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-19 07:43:00
ara2_c3cfe293,Eluru,11/19/2025,07:35,Morning,2.4,8.07,24.9,0.02,,0.25,,,1100.0,2791.0,"Catla (Catla catla), Rohu (Labeo rohita)",650.0,No,2025-11-19 07:35:00
ara2_4e2f7bb0,Eluru,11/19/2025,07:32,Morning,3.7,8.25,25.0,0.02,,0.25,,,1500.0,1846.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-19 07:32:00
ara2_c4b7f174,Eluru,11/19/2025,07:27,Morning,3.8,7.76,25.1,0.01,,0.25,,,2200.0,2857.0,"Catla (Catla catla), Rohu (Labeo rohita)",650.0,Yes,2025-11-19 07:27:00
ara2_30c31874,Eluru,11/19/2025,07:23,Morning,4.2,7.88,25.3,0.0,,0.0,,,225.0,166667.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 07:23:00
ara2_c15dc3a2,Eluru,11/19/2025,07:21,Morning,3.7,7.84,24.8,0.0,,0.0,,,1100.0,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",350.0,Yes,2025-11-19 07:21:00
ara2_586ab2f7,Eluru,11/19/2025,07:16,Morning,4.3,8.12,25.6,0.0,,0.0,,,100.0,38517.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-19 07:16:00
ara2_163f5bc2,Eluru,11/19/2025,07:14,Morning,3.4,7.98,24.8,0.01,,0.25,,,1250.0,2500.0,"Rohu (Labeo rohita), Catla (Catla catla)",250.0,Yes,2025-11-19 07:14:00
ara2_778970d8,Eluru,11/19/2025,07:10,Morning,3.5,8.05,25.5,0.02,,0.25,,,1250.0,1383.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-19 07:10:00
ara2_c3a6ea5e,Eluru,11/18/2025,16:18,Evening,11.5,8.44,27.9,,,,,,,1842.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2025-11-18 16:18:00
ara2_9d82e6a0,Eluru,11/18/2025,16:16,Evening,9.3,8.43,27.8,,,,,,,2226.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-18 16:16:00
ara2_f17bbe2f,Eluru,11/18/2025,16:15,Evening,10.6,8.33,27.7,,,,,,,3000.0,"Rohu (Labeo rohita), Catla (Catla catla)",100.0,Yes,2025-11-18 16:15:00
ara2_d8f6a2aa,Eluru,11/18/2025,16:02,Evening,10.8,8.09,27.6,,,,,,,2444.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-18 16:02:00
ara2_94eeabd8,Eluru,11/18/2025,15:57,Evening,9.6,8.39,28.1,,,,,,,2130.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-18 15:57:00
ara2_2b34e28c,Eluru,11/18/2025,15:50,Evening,10.9,8.38,27.5,,,,,,,2222.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-18 15:50:00
ara2_95c4b2c4,Eluru,11/18/2025,15:42,Evening,11.3,8.3,27.5,,,,,,,2963.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-18 15:42:00
ara2_00793177,Eluru,11/18/2025,15:31,Evening,11.6,8.41,27.4,,,,,,,2398.0,"Rohu (Labeo rohita), Catla (Catla catla)",250.0,Yes,2025-11-18 15:31:00
ara2_00793177,Eluru,11/18/2025,08:10,Morning,3.7,8.3,25.5,0.03,,0.25,,,250.0,2398.0,"Rohu (Labeo rohita), Catla (Catla catla)",250.0,Yes,2025-11-18 08:10:00
ara2_2b34e28c,Eluru,11/18/2025,07:50,Morning,3.5,8.29,25.4,0.0,,0.0,,,1000.0,2222.0,"Catla (Catla catla), Rohu (Labeo rohita)",600.0,Yes,2025-11-18 07:50:00
ara2_95c4b2c4,Eluru,11/18/2025,07:36,Morning,4.0,8.19,25.4,0.02,,0.25,,,1300.0,2963.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-18 07:36:00
ara2_94eeabd8,Eluru,11/18/2025,07:30,Morning,4.2,7.84,24.7,0.01,,0.25,,,2250.0,2130.0,"Catla (Catla catla), Rohu (Labeo rohita)",900.0,Yes,2025-11-18 07:30:00
ara2_f17bbe2f,Eluru,11/18/2025,07:25,Morning,3.1,8.23,25.3,0.0,,0.0,,,250.0,3000.0,"Rohu (Labeo rohita), Catla (Catla catla)",100.0,Yes,2025-11-18 07:25:00
ara2_d8f6a2aa,Eluru,11/18/2025,07:15,Morning,2.1,7.95,25.2,0.01,,0.25,,,1250.0,2444.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,No,2025-11-18 07:15:00
ara2_9d82e6a0,Eluru,11/18/2025,07:08,Morning,3.5,7.94,24.8,0.01,,0.25,,,900.0,2226.0,"Rohu (Labeo rohita), Catla (Catla catla)",350.0,Yes,2025-11-18 07:08:00
ara2_c3a6ea5e,Eluru,11/18/2025,06:58,Morning,2.9,7.96,25.6,0.0,,0.0,,,1200.0,1842.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,No,2025-11-18 06:58:00
ara2_368849b6,Eluru,11/17/2025,17:09,Evening,9.0,8.38,26.8,,,,,,,2108.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 17:09:00
ara2_249e0180,Eluru,11/17/2025,16:50,Evening,9.5,8.39,27.4,,,,,,,3243.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 16:50:00
ara2_09faa72c,Eluru,11/17/2025,16:30,Evening,9.9,8.42,27.1,,,,,,,2546.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-17 16:30:00
ara2_6af7067d,Eluru,11/17/2025,16:20,Evening,11.4,8.0,27.0,,,,,,,2129.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2025-11-17 16:20:00
ara2_0ac139b5,Eluru,11/17/2025,16:05,Evening,11.3,8.22,27.0,,,,,,,2432.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-17 16:05:00
ara2_b0a5ed5f,Eluru,11/17/2025,15:58,Evening,9.2,8.39,27.4,,,,,,,2239.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 15:58:00
ara2_27b80a16,Eluru,11/17/2025,15:50,Evening,10.8,8.29,27.1,,,,,,,2601.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-17 15:50:00
ara2_6857ac3f,Eluru,11/17/2025,15:48,Evening,11.8,8.48,27.4,,,,,,,11029.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 15:48:00
ara2_fea90a74,Eluru,11/17/2025,15:47,Evening,8.7,8.43,27.2,,,,,,,2358.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2025-11-17 15:47:00
ara2_1d5dce9e,Eluru,11/17/2025,15:43,Evening,8.7,8.42,27.3,,,,,,,11667.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 15:43:00
ara2_8b32e1c5,Eluru,11/17/2025,15:40,Evening,10.9,8.11,27.1,,,,,,,2609.0,"Catla (Catla catla), Rohu (Labeo rohita)",1000.0,Yes,2025-11-17 15:40:00
ara2_6af7067d,Eluru,11/17/2025,07:56,Morning,3.7,7.72,24.7,0.01,,0.25,,,1500.0,2129.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2025-11-17 07:56:00
ara2_b0a5ed5f,Eluru,11/17/2025,07:51,Morning,3.9,7.91,24.8,0.01,,0.25,,,2640.0,2239.0,"Catla (Catla catla), Rohu (Labeo rohita)",1000.0,Yes,2025-11-17 07:51:00
ara2_0ac139b5,Eluru,11/17/2025,07:42,Morning,3.5,8.1,24.8,0.0,,0.0,,,2000.0,2432.0,"Catla (Catla catla), Rohu (Labeo rohita)",800.0,Yes,2025-11-17 07:42:00
ara2_fea90a74,Eluru,11/17/2025,07:42,Morning,3.5,8.04,24.5,0.01,,0.25,,,650.0,2358.0,"Rohu (Labeo rohita), Catla (Catla catla)",100.0,Yes,2025-11-17 07:42:00
ara2_27b80a16,Eluru,11/17/2025,07:30,Morning,3.5,8.18,24.5,0.02,,0.25,,,850.0,2601.0,"Catla (Catla catla), Rohu (Labeo rohita)",1200.0,Yes,2025-11-17 07:30:00
ara2_6857ac3f,Eluru,11/17/2025,07:26,Morning,3.7,8.11,24.1,0.02,,0.25,,,100.0,11029.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 07:26:00
ara2_09faa72c,Eluru,11/17/2025,07:22,Morning,4.0,7.86,25.1,0.0,,0.0,,,660.0,2546.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2025-11-17 07:22:00
ara2_8b32e1c5,Eluru,11/17/2025,07:19,Morning,3.4,7.91,24.4,0.01,,0.25,,,800.0,260.0,"Catla (Catla catla), Rohu (Labeo rohita)",1000.0,Yes,2025-11-17 07:19:00
ara2_1d5dce9e,Eluru,11/17/2025,07:18,Morning,3.2,8.21,24.2,0.02,,0.25,,,150.0,11667.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2025-11-17 07:18:00
